,Site,Year,potato_intensity,Lon,Lat,CPBA,CPBL,Month,tavg,tmin,tmax,category,Prop_potato,Day_in_Month
2101,13179,2009,0.245873892,-89.54393777,44.31316254,0.4,0.6,8,19.89999962,13.39999962,26.39999962,Potatoes,0.092,5
2102,1318,2018,0.0859,-89.5208288,43.65939367,0.3,0.1,8,20.39999962,13.89999962,26.89999962,Potatoes,0.0293,2
2103,13180,2009,0.245873892,-89.54393777,44.31316254,1.7,1.2,8,19.89999962,13.39999962,26.39999962,Potatoes,0.092,12
2104,13181,2009,0.245873892,-89.54393777,44.31316254,3.7,0.5,8,19.89999962,13.39999962,26.39999962,Potatoes,0.092,19
2105,13182,2009,0.245873892,-89.54393777,44.31316254,0.1,0,8,19.89999962,13.39999962,26.39999962,Potatoes,0.092,25
2106,1319,2018,0.0859,-89.5208288,43.65939367,0.5,0,8,20.39999962,13.89999962,26.89999962,Potatoes,0.0293,9
2107,132,2008,0.274180302,-89.60308134,43.99296397,0.3,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.1733,24
2108,1320,2018,0.0859,-89.5208288,43.65939367,0,0,8,20.39999962,13.89999962,26.89999962,Potatoes,0.0293,15
2109,1321,2018,0.0859,-89.5208288,43.65939367,0,0,8,20.39999962,13.89999962,26.89999962,Potatoes,0.0293,23
2110,1322,2018,0.0859,-89.5208288,43.65939367,0,0,8,20.39999962,13.89999962,26.89999962,Potatoes,0.0293,30
2111,13233,2008,0.244490224,-89.52096951,44.30040077,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0982,4
2112,13234,2008,0.244490224,-89.52096951,44.30040077,0.1,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0982,13
2113,13235,2008,0.244490224,-89.52096951,44.30040077,1.3,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0982,19
2114,13236,2008,0.244490224,-89.52096951,44.30040077,3,6,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0982,26
2115,13237,2008,0.244490224,-89.52096951,44.30040077,1,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0982,3
2116,13238,2008,0.244490224,-89.52096951,44.30040077,1,6,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0982,10
2117,13239,2008,0.244490224,-89.52096951,44.30040077,0.5,5.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0982,18
2118,13240,2008,0.244490224,-89.52096951,44.30040077,0.2,1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0982,25
2119,13241,2008,0.244490224,-89.52096951,44.30040077,2,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0982,30
2120,13242,2008,0.244490224,-89.52096951,44.30040077,4,0.3,8,19.89999962,13.5,26.29999924,Potatoes,0.0982,7
2121,13243,2008,0.244490224,-89.52096951,44.30040077,10,5,8,19.89999962,13.5,26.29999924,Potatoes,0.0982,14
2122,13244,2008,0.244490224,-89.52096951,44.30040077,0.9,2,8,19.89999962,13.5,26.29999924,Potatoes,0.0982,21
2123,13245,2011,0.069144763,-89.52096951,44.30040077,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0589,9
2124,13246,2011,0.069144763,-89.52096951,44.30040077,0.1,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0589,16
2125,13247,2011,0.069144763,-89.52096951,44.30040077,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0589,23
2126,13248,2011,0.069144763,-89.52096951,44.30040077,0.4,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0589,30
2127,13249,2011,0.069144763,-89.52096951,44.30040077,1.1,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0589,5
2128,13250,2011,0.069144763,-89.52096951,44.30040077,0.3,11,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0589,13
2129,13251,2011,0.069144763,-89.52096951,44.30040077,0,0.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0589,20
2130,13252,2011,0.069144763,-89.52096951,44.30040077,0.5,2.4,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0589,27
2131,13253,2011,0.069144763,-89.52096951,44.30040077,2.9,1.8,8,19.89999962,13.5,26.29999924,Potatoes,0.0589,4
2132,13254,2011,0.069144763,-89.52096951,44.30040077,2.9,9.8,8,19.89999962,13.5,26.29999924,Potatoes,0.0589,10
2133,13255,2011,0.069144763,-89.52096951,44.30040077,6.2,1.7,8,19.89999962,13.5,26.29999924,Potatoes,0.0589,16
2134,13256,2011,0.069144763,-89.52096951,44.30040077,0.8,1,8,19.89999962,13.5,26.29999924,Potatoes,0.0589,24
2135,13257,2011,0.069144763,-89.52096951,44.30040077,2,6.1,8,19.89999962,13.5,26.29999924,Potatoes,0.0589,31
2136,13258,2011,0.069144763,-89.52096951,44.30040077,0.1,0.1,9,15.15000009,8.699999809,21.60000038,Potatoes,0.0589,8
2137,13266,2011,0.133637512,-89.5541378,44.30583252,0,0,6,18.85000038,12,25.70000076,Potatoes,0.1224,9
2138,13267,2011,0.133637512,-89.5541378,44.30583252,0.5,0,6,18.85000038,12,25.70000076,Potatoes,0.1224,15
2139,13268,2011,0.133637512,-89.5541378,44.30583252,0,0,6,18.85000038,12,25.70000076,Potatoes,0.1224,23
2140,13269,2011,0.133637512,-89.5541378,44.30583252,0,0,6,18.85000038,12,25.70000076,Potatoes,0.1224,30
2141,13270,2011,0.133637512,-89.5541378,44.30583252,0.1,0,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1224,7
2142,13271,2011,0.133637512,-89.5541378,44.30583252,0,0.4,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1224,13
2143,13272,2011,0.133637512,-89.5541378,44.30583252,0.5,0.6,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1224,20
2144,13273,2011,0.133637512,-89.5541378,44.30583252,0.5,2.4,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1224,28
2145,13274,2011,0.133637512,-89.5541378,44.30583252,0.7,2.1,8,19.89999962,13.39999962,26.39999962,Potatoes,0.1224,3
2146,13275,2011,0.133637512,-89.5541378,44.30583252,2,2,8,19.89999962,13.39999962,26.39999962,Potatoes,0.1224,11
2147,13276,2011,0.133637512,-89.5541378,44.30583252,1.9,1.8,8,19.89999962,13.39999962,26.39999962,Potatoes,0.1224,17
2148,13277,2011,0.133637512,-89.5541378,44.30583252,4,9,8,19.89999962,13.39999962,26.39999962,Potatoes,0.1224,24
2149,13278,2011,0.133637512,-89.5541378,44.30583252,0.9,0.6,9,15.15000057,8.600000381,21.70000076,Potatoes,0.1224,1
2150,13279,2011,0.133637512,-89.5541378,44.30583252,0,0,9,15.15000057,8.600000381,21.70000076,Potatoes,0.1224,8
2151,13293,2008,0.249568945,-89.55432153,44.29886558,0,0,6,18.85000038,12,25.70000076,Potatoes,0.0659,4
2152,13294,2008,0.249568945,-89.55432153,44.29886558,0.4,0,6,18.85000038,12,25.70000076,Potatoes,0.0659,13
2153,13295,2008,0.249568945,-89.55432153,44.29886558,0.1,0,6,18.85000038,12,25.70000076,Potatoes,0.0659,18
2154,13296,2008,0.249568945,-89.55432153,44.29886558,2,0.2,6,18.85000038,12,25.70000076,Potatoes,0.0659,26
2155,13297,2008,0.249568945,-89.55432153,44.29886558,0.8,3.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0659,3
2156,13298,2008,0.249568945,-89.55432153,44.29886558,0,3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0659,10
2157,13299,2008,0.249568945,-89.55432153,44.29886558,0.9,15,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0659,19
2158,133,2008,0.274180302,-89.60308134,43.99296397,0.3,0,7,21.25000048,14.80000019,27.70000076,Potatoes,0.1733,1
2159,13300,2008,0.249568945,-89.55432153,44.29886558,0.2,0.1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0659,25
2160,13301,2008,0.249568945,-89.55432153,44.29886558,0.9,0.2,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0659,1
2161,13302,2008,0.249568945,-89.55432153,44.29886558,2,0.6,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0659,7
2162,13303,2008,0.249568945,-89.55432153,44.29886558,1,0,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0659,14
2163,13304,2011,0.114234326,-89.55432153,44.29886558,0,0,6,18.85000038,12,25.70000076,Potatoes,0.1261,9
2164,13305,2011,0.114234326,-89.55432153,44.29886558,0.6,0,6,18.85000038,12,25.70000076,Potatoes,0.1261,16
2165,13306,2011,0.114234326,-89.55432153,44.29886558,0.5,0,6,18.85000038,12,25.70000076,Potatoes,0.1261,23
2166,13307,2011,0.114234326,-89.55432153,44.29886558,0.7,0,6,18.85000038,12,25.70000076,Potatoes,0.1261,30
2167,13308,2011,0.114234326,-89.55432153,44.29886558,0.4,8.6,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1261,7
2168,13309,2011,0.114234326,-89.55432153,44.29886558,2.5,5.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1261,13
2169,13310,2011,0.114234326,-89.55432153,44.29886558,0.5,1.9,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1261,20
2170,13311,2011,0.114234326,-89.55432153,44.29886558,0.5,7.8,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1261,28
2171,13312,2011,0.114234326,-89.55432153,44.29886558,1.2,2.1,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1261,3
2172,13313,2011,0.114234326,-89.55432153,44.29886558,10.5,3.6,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1261,11
2173,13314,2011,0.114234326,-89.55432153,44.29886558,5.5,3.2,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1261,17
2174,13327,2009,0.293959441,-89.54397022,44.29149724,0,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.2168,5
2175,13328,2009,0.293959441,-89.54397022,44.29149724,0.9,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.2168,11
2176,13329,2009,0.293959441,-89.54397022,44.29149724,2,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.2168,19
2177,13330,2009,0.293959441,-89.54397022,44.29149724,1.5,3.9,6,18.94999981,12.10000038,25.79999924,Potatoes,0.2168,26
2178,13331,2009,0.293959441,-89.54397022,44.29149724,0.2,1.2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2168,3
2179,13332,2009,0.293959441,-89.54397022,44.29149724,1.1,12.8,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2168,10
2180,13333,2009,0.293959441,-89.54397022,44.29149724,0.5,6.1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2168,17
2181,13334,2009,0.293959441,-89.54397022,44.29149724,0.8,2.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2168,22
2182,13335,2009,0.293959441,-89.54397022,44.29149724,0.4,0.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2168,30
2183,13336,2009,0.293959441,-89.54397022,44.29149724,1.7,0,8,19.89999962,13.5,26.29999924,Potatoes,0.2168,7
2184,13337,2009,0.293959441,-89.54397022,44.29149724,0.7,0.3,8,19.89999962,13.5,26.29999924,Potatoes,0.2168,14
2185,13338,2009,0.293959441,-89.54397022,44.29149724,0.1,1,8,19.89999962,13.5,26.29999924,Potatoes,0.2168,19
2186,13365,2009,0.321206038,-89.55904979,44.28104492,0,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.2069,5
2187,13366,2009,0.321206038,-89.55904979,44.28104492,0.4,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.2069,12
2188,13367,2009,0.321206038,-89.55904979,44.28104492,0.6,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.2069,19
2189,13368,2009,0.321206038,-89.55904979,44.28104492,0.5,8.1,6,18.90000057,12.10000038,25.70000076,Potatoes,0.2069,26
2190,13369,2009,0.321206038,-89.55904979,44.28104492,1,15,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2069,3
2191,13370,2009,0.321206038,-89.55904979,44.28104492,0.5,11.4,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2069,10
2192,13371,2009,0.321206038,-89.55904979,44.28104492,0.8,6.2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2069,22
2193,13372,2009,0.321206038,-89.55904979,44.28104492,3.2,3.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2069,29
2194,13373,2009,0.321206038,-89.55904979,44.28104492,1.2,0.6,8,19.89999962,13.5,26.29999924,Potatoes,0.2069,5
2195,13374,2009,0.321206038,-89.55904979,44.28104492,3,0.7,8,19.89999962,13.5,26.29999924,Potatoes,0.2069,12
2196,13375,2007,0.329832369,-89.56532114,44.1823936,0,0,5,14.10000038,7,21.20000076,Potatoes,0.06918239,30
2197,13376,2007,0.329832369,-89.56532114,44.1823936,2.1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.06918239,5
2198,13377,2007,0.329832369,-89.56532114,44.1823936,2.1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.06918239,12
2199,13378,2007,0.329832369,-89.56532114,44.1823936,0.1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.06918239,19
2200,13379,2007,0.329832369,-89.56532114,44.1823936,1,8,6,19.04999972,12.19999981,25.89999962,Potatoes,0.06918239,26
2201,13380,2007,0.329832369,-89.56532114,44.1823936,3,120,7,21.1500001,14.69999981,27.60000038,Potatoes,0.06918239,4
2202,13381,2007,0.329832369,-89.56532114,44.1823936,0.3,1.1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.06918239,9
2203,13382,2007,0.329832369,-89.56532114,44.1823936,1.8,14.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.06918239,17
2204,13383,2007,0.329832369,-89.56532114,44.1823936,10,14.1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.06918239,24
2205,13384,2007,0.329832369,-89.56532114,44.1823936,2.9,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.06918239,30
2206,13385,2007,0.329832369,-89.56532114,44.1823936,32.8,0.7,8,19.94999981,13.60000038,26.29999924,Potatoes,0.06918239,6
2207,13386,2007,0.329832369,-89.56532114,44.1823936,26.9,0.6,8,19.94999981,13.60000038,26.29999924,Potatoes,0.06918239,13
2208,13387,2007,0.329832369,-89.56532114,44.1823936,2.8,2.7,8,19.94999981,13.60000038,26.29999924,Potatoes,0.06918239,20
2209,13388,2015,0.1243,-89.56532114,44.1823936,0,0,5,14.10000038,7,21.20000076,Potatoes,0.1282,19
2210,13389,2015,0.1243,-89.56532114,44.1823936,0,0,5,14.10000038,7,21.20000076,Potatoes,0.1282,27
2211,13390,2015,0.1243,-89.56532114,44.1823936,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1282,2
2212,13391,2015,0.1243,-89.56532114,44.1823936,0.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1282,9
2213,13392,2015,0.1243,-89.56532114,44.1823936,2.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1282,16
2214,13393,2015,0.1243,-89.56532114,44.1823936,1,1,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1282,23
2215,13394,2015,0.1243,-89.56532114,44.1823936,2,11.5,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1282,29
2216,13395,2015,0.1243,-89.56532114,44.1823936,0.5,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1282,7
2217,13396,2015,0.1243,-89.56532114,44.1823936,0,0.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1282,13
2218,13397,2015,0.1243,-89.56532114,44.1823936,0.5,9.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1282,20
2219,13398,2015,0.1243,-89.56532114,44.1823936,0.8,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1282,27
2220,13399,2015,0.1243,-89.56532114,44.1823936,2,2,8,19.94999981,13.60000038,26.29999924,Potatoes,0.1282,3
2221,134,2008,0.274180302,-89.60308134,43.99296397,0.6,3.6,7,21.25000048,14.80000019,27.70000076,Potatoes,0.1733,7
2222,13400,2015,0.1243,-89.56532114,44.1823936,2.7,4,8,19.94999981,13.60000038,26.29999924,Potatoes,0.1282,10
2223,13401,2015,0.1243,-89.56532114,44.1823936,13.3,11,8,19.94999981,13.60000038,26.29999924,Potatoes,0.1282,17
2224,13402,2015,0.1243,-89.56532114,44.1823936,1.5,8,8,19.94999981,13.60000038,26.29999924,Potatoes,0.1282,23
2225,13403,2015,0.1243,-89.56532114,44.1823936,11,9.7,8,19.94999981,13.60000038,26.29999924,Potatoes,0.1282,29
2226,13417,2014,0.13218,-89.5589187,44.17586626,0,0,5,14.10000038,7,21.20000076,Potatoes,0.0593,27
2227,13418,2014,0.13218,-89.5589187,44.17586626,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0593,3
2228,13419,2014,0.13218,-89.5589187,44.17586626,0.5,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0593,10
2229,13420,2014,0.13218,-89.5589187,44.17586626,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0593,17
2230,13421,2014,0.13218,-89.5589187,44.17586626,2.3,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0593,24
2231,13422,2014,0.13218,-89.5589187,44.17586626,0.7,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,1
2232,13423,2014,0.13218,-89.5589187,44.17586626,0.7,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,1
2233,13424,2014,0.13218,-89.5589187,44.17586626,0.7,10,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,8
2234,13425,2014,0.13218,-89.5589187,44.17586626,1.7,13.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,15
2235,13426,2014,0.13218,-89.5589187,44.17586626,0,0.1,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,22
2236,13427,2014,0.13218,-89.5589187,44.17586626,0.5,2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0593,29
2237,13428,2014,0.13218,-89.5589187,44.17586626,1,1,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0593,5
2238,13429,2014,0.13218,-89.5589187,44.17586626,1.3,0,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0593,12
2239,13430,2014,0.13218,-89.5589187,44.17586626,4.3,2.5,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0593,19
2240,13431,2018,0.1238,-89.5589187,44.17586626,0,0,5,14.10000038,7,21.20000076,Potatoes,0.0817,17
2241,13432,2018,0.1238,-89.5589187,44.17586626,0,0,5,14.10000038,7,21.20000076,Potatoes,0.0817,31
2242,13433,2018,0.1238,-89.5589187,44.17586626,3.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0817,6
2243,13434,2018,0.1238,-89.5589187,44.17586626,10,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0817,13
2244,13435,2018,0.1238,-89.5589187,44.17586626,7.3,20.3,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0817,20
2245,13436,2018,0.1238,-89.5589187,44.17586626,2.3,12.7,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0817,27
2246,13450,2017,0.07428,-89.56765552,44.17597211,0,0,5,14.05000019,7,21.10000038,Potatoes,0.0887,9
2247,13451,2017,0.07428,-89.56765552,44.17597211,0,0,5,14.05000019,7,21.10000038,Potatoes,0.0887,31
2248,13452,2017,0.07428,-89.56765552,44.17597211,0.4,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0887,7
2249,13453,2017,0.07428,-89.56765552,44.17597211,2.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0887,14
2250,13454,2017,0.07428,-89.56765552,44.17597211,2.7,1,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0887,21
2251,13455,2017,0.07428,-89.56765552,44.17597211,0.1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0887,28
2252,13456,2017,0.07428,-89.56765552,44.17597211,1.5,21.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0887,7
2253,13457,2017,0.07428,-89.56765552,44.17597211,0.4,2.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0887,11
2254,13458,2017,0.07428,-89.56765552,44.17597211,1,33.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0887,18
2255,13459,2017,0.07428,-89.56765552,44.17597211,3,5.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0887,25
2256,1346,2007,0.33728225,-89.61566496,44.00727806,0,0,5,13.95000005,6.900000095,21,Potatoes,0.118448637,29
2257,13460,2017,0.07428,-89.56765552,44.17597211,16.7,5.5,8,19.89999962,13.5,26.29999924,Potatoes,0.0887,2
2258,13461,2017,0.07428,-89.56765552,44.17597211,38.3,7.5,8,19.89999962,13.5,26.29999924,Potatoes,0.0887,8
2259,13462,2017,0.07428,-89.56765552,44.17597211,23,0,8,19.89999962,13.5,26.29999924,Potatoes,0.0887,15
2260,13463,2017,0.07428,-89.56765552,44.17597211,13.3,2,8,19.89999962,13.5,26.29999924,Potatoes,0.0887,22
2261,13464,2017,0.07428,-89.56765552,44.17597211,0,0,8,19.89999962,13.5,26.29999924,Potatoes,0.0887,29
2262,13465,2017,0.07428,-89.56765552,44.17597211,3.7,0,9,15.29999972,8.800000191,21.79999924,Potatoes,0.0887,6
2263,1347,2007,0.33728225,-89.61566496,44.00727806,0,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.118448637,8
2264,1348,2007,0.33728225,-89.61566496,44.00727806,0,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.118448637,15
2265,1349,2007,0.33728225,-89.61566496,44.00727806,0,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.118448637,22
2266,13491,2016,0.18624,-89.5545253,44.18108295,0,0,5,14.10000038,7,21.20000076,Potatoes,0.1384,31
2267,13492,2016,0.18624,-89.5545253,44.18108295,4,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1384,6
2268,13493,2016,0.18624,-89.5545253,44.18108295,0.5,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1384,13
2269,13494,2016,0.18624,-89.5545253,44.18108295,1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1384,20
2270,13495,2016,0.18624,-89.5545253,44.18108295,1.3,2,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1384,26
2271,13496,2016,0.18624,-89.5545253,44.18108295,0.5,10.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1384,4
2272,13497,2016,0.18624,-89.5545253,44.18108295,1,12.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1384,11
2273,13498,2016,0.18624,-89.5545253,44.18108295,1.3,4.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1384,18
2274,13499,2016,0.18624,-89.5545253,44.18108295,2.3,6,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1384,25
2275,135,2008,0.274180302,-89.60308134,43.99296397,1,8.7,7,21.25000048,14.80000019,27.70000076,Potatoes,0.1733,14
2276,1350,2007,0.33728225,-89.61566496,44.00727806,0,0,6,18.90000057,12.10000038,25.70000076,Potatoes,0.118448637,29
2277,13500,2016,0.18624,-89.5545253,44.18108295,7.5,14.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1384,31
2278,13501,2016,0.18624,-89.5545253,44.18108295,3.7,5,8,20,13.60000038,26.39999962,Potatoes,0.1384,8
2279,13502,2016,0.18624,-89.5545253,44.18108295,11.7,36.7,8,20,13.60000038,26.39999962,Potatoes,0.1384,15
2280,13503,2016,0.18624,-89.5545253,44.18108295,13.3,15.7,8,20,13.60000038,26.39999962,Potatoes,0.1384,22
2281,13504,2016,0.18624,-89.5545253,44.18108295,4,3,8,20,13.60000038,26.39999962,Potatoes,0.1384,29
2282,1351,2007,0.33728225,-89.61566496,44.00727806,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.118448637,6
2283,1352,2007,0.33728225,-89.61566496,44.00727806,0.1,0.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.118448637,13
2284,1353,2007,0.33728225,-89.61566496,44.00727806,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.118448637,20
2285,13533,2009,0.256027984,-89.55786207,44.18860679,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2151,3
2286,13534,2009,0.256027984,-89.55786207,44.18860679,0.3,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2151,10
2287,13535,2009,0.256027984,-89.55786207,44.18860679,0.4,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2151,17
2288,13536,2009,0.256027984,-89.55786207,44.18860679,0.4,1.2,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2151,24
2289,13537,2009,0.256027984,-89.55786207,44.18860679,0.4,1.2,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2151,1
2290,13538,2009,0.256027984,-89.55786207,44.18860679,0.4,2.9,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2151,8
2291,13539,2009,0.256027984,-89.55786207,44.18860679,0.7,1.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2151,15
2292,1354,2007,0.33728225,-89.61566496,44.00727806,0.2,0.6,7,21.1500001,14.69999981,27.60000038,Potatoes,0.118448637,27
2293,13540,2009,0.256027984,-89.55786207,44.18860679,1,0.6,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2151,22
2294,13541,2009,0.256027984,-89.55786207,44.18860679,1.7,11.4,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2151,28
2295,13542,2009,0.256027984,-89.55786207,44.18860679,1,1,8,20,13.60000038,26.39999962,Potatoes,0.2151,5
2296,13543,2009,0.256027984,-89.55786207,44.18860679,1.9,1,8,20,13.60000038,26.39999962,Potatoes,0.2151,12
2297,13544,2009,0.256027984,-89.55786207,44.18860679,1.2,0.3,8,20,13.60000038,26.39999962,Potatoes,0.2151,18
2298,13545,2009,0.256027984,-89.55786207,44.18860679,8,0,8,20,13.60000038,26.39999962,Potatoes,0.2151,25
2299,1355,2007,0.33728225,-89.61566496,44.00727806,0.1,2,8,19.90000057,13.60000038,26.20000076,Potatoes,0.118448637,3
2300,1356,2007,0.33728225,-89.61566496,44.00727806,0.4,0.1,8,19.90000057,13.60000038,26.20000076,Potatoes,0.118448637,10
2301,13560,2015,0.16434,-89.5071864,44.20451299,0,0,5,14.10000014,7.099999905,21.10000038,Potatoes,0.2461,6
2302,13561,2015,0.16434,-89.5071864,44.20451299,0,0,5,14.10000014,7.099999905,21.10000038,Potatoes,0.2461,7
2303,13562,2015,0.16434,-89.5071864,44.20451299,0,0,5,14.10000014,7.099999905,21.10000038,Potatoes,0.2461,19
2304,13563,2015,0.16434,-89.5071864,44.20451299,0,0,5,14.10000014,7.099999905,21.10000038,Potatoes,0.2461,27
2305,13564,2015,0.16434,-89.5071864,44.20451299,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.2461,2
2306,13565,2015,0.16434,-89.5071864,44.20451299,0.1,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.2461,8
2307,13566,2015,0.16434,-89.5071864,44.20451299,0.7,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.2461,15
2308,13567,2015,0.16434,-89.5071864,44.20451299,0.5,2.3,6,18.99999953,12.19999981,25.79999924,Potatoes,0.2461,22
2309,13568,2015,0.16434,-89.5071864,44.20451299,0.7,10.3,6,18.99999953,12.19999981,25.79999924,Potatoes,0.2461,30
2310,13569,2015,0.16434,-89.5071864,44.20451299,0.3,0.5,7,21.20000029,14.80000019,27.60000038,Potatoes,0.2461,7
2311,1357,2007,0.33728225,-89.61566496,44.00727806,0.4,0.4,8,19.90000057,13.60000038,26.20000076,Potatoes,0.118448637,15
